__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1778092903.569230,,,,1778092903.569124937,-1.562966391,-0.024275463,0.002575087,-0.005439471
1778092903.570246,-0.043684904,-0.015854653,0.000000000,,,,,
1778092903.570273,,,,1778092903.570161343,-1.562991105,-0.024319857,0.002569543,-0.005455582
1778092903.571503,-0.043476332,-0.015804261,0.000000000,,,,,
1778092903.571591,,,,1778092903.571308374,-1.563017491,-0.024366936,0.002563617,-0.005472696
1778092903.572180,-0.043253837,-0.015750459,0.000000000,,,,,
1778092903.572221,,,,1778092903.572081089,-1.563037828,-0.024402983,0.002559045,-0.005485822
1778092903.573212,-0.043082490,-0.015708995,0.000000000,,,,,
1778092903.573335,,,,1778092903.573164463,-1.563064738,-0.024450400,0.002552988,-0.005503112
1778092903.574149,-0.042855923,-0.015654125,0.000000000,,,,,
1778092903.574170,,,,1778092903.574095011,-1.563087353,-0.024489974,0.002547893,-0.005517567
1778092903.575227,-0.042665683,-0.015608018,0.000000000,,,,,
1778092903.575245,,,,1778092903.575134277,-1.563113274,-0.024535050,0.002542047,-0.005534057
1778092903.576163,-0.042447795,-0.015555168,0.000000000,,,,,
1778092903.576178,,,,1778092903.576092482,-1.563137238,-0.024576440,0.002536636,-0.005549225
1778092903.577325,-0.042246521,-0.015506310,0.000000000,,,,,
1778092903.577377,,,,1778092903.577100992,-1.563161928,-0.024618809,0.002531055,-0.005564776
1778092903.578162,-0.042039311,-0.015455972,0.000000000,,,,,
1778092903.578204,,,,1778092903.578017950,-1.563184320,-0.024656986,0.002525988,-0.005578812
1778092903.579185,-0.041851536,-0.015410323,0.000000000,,,,,
1778092903.579201,,,,1778092903.579093456,-1.563211017,-0.024702217,0.002519941,-0.005595467
1778092903.580221,-0.041627821,-0.015355892,0.000000000,,,,,
1778092903.580272,,,,1778092903.580037832,-1.563234655,-0.024741988,0.002514581,-0.005610137
1778092903.581213,-0.041429902,-0.015307702,0.000000000,,,,,
1778092903.581257,,,,1778092903.581053734,-1.563259255,-0.024783112,0.002508997,-0.005625332
1778092903.582108,-0.041224083,-0.015257550,0.000000000,,,,,
1778092903.582154,,,,1778092903.581966162,-1.563281714,-0.024820413,0.002503895,-0.005639138
1778092903.583209,-0.041036327,-0.015211768,0.000000000,,,,,
1778092903.583229,,,,1778092903.583030701,-1.563307615,-0.024863162,0.002498004,-0.005654984
1778092903.584126,-0.040819945,-0.015158964,0.000000000,,,,,
1778092903.584143,,,,1778092903.584041357,-1.563333298,-0.024905258,0.002492156,-0.005670617
1778092903.585176,-0.040605554,-0.015106605,0.000000000,,,,,
1778092903.585221,,,,1778092903.585013866,-1.563357522,-0.024944690,0.002486635,-0.005685287
1778092903.586129,-0.040403502,-0.015057223,0.000000000,,,,,
1778092903.586161,,,,1778092903.585949898,-1.563381490,-0.024983451,0.002481167,-0.005699732
1778092903.587165,-0.040203740,-0.015008366,0.000000000,,,,,
1778092903.587185,,,,1778092903.587010145,-1.563407061,-0.025024532,0.002475327,-0.005715068
1778092903.587985,-0.039990773,-0.014956239,0.000000000,,,,,
1778092903.588001,,,,1778092903.587904215,-1.563429828,-0.025060862,0.002470123,-0.005728655
1778092903.588983,-0.039801302,-0.014909831,0.000000000,,,,,
1778092903.588999,,,,1778092903.588877916,-1.563454782,-0.025100432,0.002464413,-0.005743478
1778092903.590041,-0.039593775,-0.014858963,0.000000000,,,,,
1778092903.590056,,,,1778092903.589961290,-1.563482289,-0.025143747,0.002458112,-0.005759734
1778092903.590920,-0.039365195,-0.014802889,0.000000000,,,,,
1778092903.590933,,,,1778092903.590861559,-1.563504743,-0.025178852,0.002452964,-0.005772935
1778092903.592036,-0.039178754,-0.014757122,0.000000000,,,,,
1778092903.592078,,,,1778092903.591861248,-1.563530306,-0.025218566,0.002447097,-0.005787894
1778092903.592999,-0.038966640,-0.014705014,0.000000000,,,,,
1778092903.593057,,,,1778092903.592869759,-1.563555406,-0.025257291,0.002441330,-0.005802507
1778092903.594194,-0.038758527,-0.014653851,0.000000000,,,,,
1778092903.594213,,,,1778092903.593945742,-1.563582182,-0.025298312,0.002435173,-0.005818017
1778092903.595025,-0.038536694,-0.014599272,0.000000000,,,,,
1778092903.595078,,,,1778092903.594874382,-1.563605984,-0.025334518,0.002429694,-0.005831733
1778092903.595934,-0.038339644,-0.014550758,0.000000000,,,,,
1778092903.595952,,,,1778092903.595821857,-1.563629867,-0.025370610,0.002424191,-0.005845431
1778092903.596858,-0.038142064,-0.014502080,0.000000000,,,,,
1778092903.596874,,,,1778092903.596813917,-1.563655042,-0.025408401,0.002418385,-0.005859799
1778092903.597976,-0.037933948,-0.014450769,0.000000000,,,,,
1778092903.598027,,,,1778092903.597821236,-1.563680347,-0.025446125,0.002412543,-0.005874170
1778092903.598961,-0.037724901,-0.014399191,0.000000000,,,,,
1778092903.598981,,,,1778092903.598850965,-1.563706324,-0.025484578,0.002406541,-0.005888847
1778092903.599915,-0.037510472,-0.014346245,0.000000000,,,,,
1778092903.599934,,,,1778092903.599832535,-1.563730941,-0.025520760,0.002400847,-0.005902686
1778092903.601022,-0.037307415,-0.014296073,0.000000000,,,,,
1778092903.601091,,,,1778092903.600862741,-1.563758126,-0.025560439,0.002394553,-0.005917890
1778092903.602110,-0.037083338,-0.014240664,0.000000000,,,,,
1778092903.602153,,,,1778092903.601858854,-1.563782693,-0.025596032,0.002388860,-0.005931558
1778092903.603057,-0.036880995,-0.014190595,0.000000000,,,,,
1778092903.603153,,,,1778092903.602905035,-1.563809861,-0.025635118,0.002382558,-0.005946597
1778092903.603904,-0.036657393,-0.014135223,0.000000000,,,,,
1778092903.603952,,,,1778092903.603773832,-1.563832434,-0.025667356,0.002377317,-0.005959029
1778092903.604884,-0.036471744,-0.014089223,0.000000000,,,,,
1778092903.604905,,,,1778092903.604772806,-1.563857962,-0.025703579,0.002371385,-0.005973022
1778092903.605892,-0.036261927,-0.014037195,0.000000000,,,,,
1778092903.605910,,,,1778092903.605786800,-1.563885015,-0.025741688,0.002365092,-0.005987774
1778092903.606812,-0.036039745,-0.013982059,0.000000000,,,,,
1778092903.606828,,,,1778092903.606732368,-1.563909478,-0.025775892,0.002359397,-0.006001044
1778092903.607702,-0.035838984,-0.013932207,0.000000000,,,,,
1778092903.607728,,,,1778092903.607669353,-1.563933786,-0.025809647,0.002353732,-0.006014166
1778092903.608776,-0.035639622,-0.013882670,0.000000000,,,,,
1778092903.608794,,,,1778092903.608689308,-1.563960158,-0.025846011,0.002347581,-0.006028331
1778092903.609832,-0.035423491,-0.013828925,0.000000000,,,,,
1778092903.609846,,,,1778092903.609765053,-1.563988012,-0.025884130,0.002341078,-0.006043212
1778092903.610698,-0.035195386,-0.013772159,0.000000000,,,,,
1778092903.610711,,,,1778092903.610634804,-1.564010615,-0.025914828,0.002335797,-0.006055224
1778092903.611747,-0.035010413,-0.013726102,0.000000000,,,,,
1778092903.611773,,,,1778092903.611709118,-1.564038046,-0.025951833,0.002329381,-0.006069732
1778092903.612709,-0.034786083,-0.013670200,0.000000000,,,,,
1778092903.612739,,,,1778092903.612657547,-1.564062487,-0.025984553,0.002323660,-0.006082591
1778092903.613785,-0.034586348,-0.013620397,0.000000000,,,,,
1778092903.613825,,,,1778092903.613695860,-1.564087962,-0.026018417,0.002317691,-0.006095927
1778092903.614890,-0.034378304,-0.013568485,0.000000000,,,,,
1778092903.614970,,,,1778092903.614738703,-1.564115520,-0.026054779,0.002311229,-0.006110278
1778092903.615860,-0.034153408,-0.013512325,0.000000000,,,,,
1778092903.615907,,,,1778092903.615729570,-1.564141554,-0.026088860,0.002305118,-0.006123762
1778092903.616675,-0.033941107,-0.013459275,0.000000000,,,,,
1778092903.616704,,,,1778092903.616623402,-1.564165701,-0.026120238,0.002299445,-0.006136204
1778092903.617702,-0.033744329,-0.013410074,0.000000000,,,,,
1778092903.617750,,,,1778092903.617588997,-1.564191388,-0.026153380,0.002293405,-0.006149375
1778092903.618720,-0.033535139,-0.013357733,0.000000000,,,,,
1778092903.618737,,,,1778092903.618628740,-1.564218424,-0.026188002,0.002287042,-0.006163166
1778092903.619649,-0.033315115,-0.013302640,0.000000000,,,,,
1778092903.619664,,,,1778092903.619607449,-1.564243622,-0.026220018,0.002281107,-0.006175950
1778092903.620809,-0.033110202,-0.013251300,0.000000000,,,,,
1778092903.620831,,,,1778092903.620697975,-1.564272516,-0.026256454,0.002274295,-0.006190532
1778092903.621789,-0.032875389,-0.013192419,0.000000000,,,,,
1778092903.621805,,,,1778092903.621669769,-1.564298354,-0.026288765,0.002268198,-0.006203498
1778092903.622708,-0.032665572,-0.013139774,0.000000000,,,,,
1778092903.622720,,,,1778092903.622638226,-1.564324277,-0.026320938,0.002262075,-0.006216440
1778092903.623608,-0.032455200,-0.013086954,0.000000000,,,,,
1778092903.623650,,,,1778092903.623548031,-1.564347453,-0.026349484,0.002256598,-0.006227950
1778092903.624658,-0.032267257,-0.013039740,0.000000000,,,,,
1778092903.624694,,,,1778092903.624539852,-1.564374283,-0.026382299,0.002250250,-0.006241211
1778092903.625684,-0.032049811,-0.012985072,0.000000000,,,,,
1778092903.625700,,,,1778092903.625607252,-1.564402578,-0.026416627,0.002243551,-0.006255120
1778092903.626593,-0.031820658,-0.012927418,0.000000000,,,,,
1778092903.626637,,,,1778092903.626488447,-1.564425790,-0.026444558,0.002238050,-0.006266467
1778092903.627697,-0.031632804,-0.012880131,0.000000000,,,,,
1778092903.627715,,,,1778092903.627600908,-1.564454296,-0.026478614,0.002231289,-0.006280333
1778092903.628592,-0.031402245,-0.012822047,0.000000000,,,,,
1778092903.628635,,,,1778092903.628478050,-1.564478244,-0.026506984,0.002225604,-0.006291918
1778092903.629579,-0.031208692,-0.012773260,0.000000000,,,,,
1778092903.629618,,,,1778092903.629468441,-1.564504611,-0.026537992,0.002219340,-0.006304609
1778092903.630646,-0.030995727,-0.012719541,0.000000000,,,,,
1778092903.630663,,,,1778092903.630563974,-1.564533906,-0.026572164,0.002212374,-0.006318631
1778092903.631709,-0.030759274,-0.012659851,0.000000000,,,,,
1778092903.631728,,,,1778092903.631561995,-1.564558907,-0.026601073,0.002206424,-0.006330530
1778092903.632620,-0.030557627,-0.012608919,0.000000000,,,,,
1778092903.632648,,,,1778092903.632461548,-1.564583741,-0.026629569,0.002200510,-0.006342288
1778092903.633648,-0.030357459,-0.012558330,0.000000000,,,,,
1778092903.633673,,,,1778092903.633533478,-1.564611484,-0.026661159,0.002193897,-0.006355356
1778092903.634651,-0.030133978,-0.012501806,0.000000000,,,,,
1778092903.634676,,,,1778092903.634535551,-1.564637168,-0.026690157,0.002187769,-0.006367387
1778092903.635554,-0.029927231,-0.012449484,0.000000000,,,,,
1778092903.635572,,,,1778092903.635412216,-1.564662833,-0.026718904,0.002181641,-0.006379345
1778092903.636597,-0.029720772,-0.012397202,0.000000000,,,,,
1778092903.636644,,,,1778092903.636447430,-1.564689829,-0.026748900,0.002175191,-0.006391857
1778092903.637703,-0.029503746,-0.012342205,0.000000000,,,,,
1778092903.637722,,,,1778092903.637560129,-1.564719716,-0.026781824,0.002168042,-0.006405630
1778092903.638498,-0.029263647,-0.012281311,0.000000000,,,,,
1778092903.638514,,,,1778092903.638419151,-1.564743622,-0.026807919,0.002162320,-0.006416582
1778092903.639616,-0.029071742,-0.012232620,0.000000000,,,,,
1778092903.639695,,,,1778092903.639460802,-1.564771835,-0.026838480,0.002155562,-0.006429441
1778092903.640422,-0.028845392,-0.012175143,0.000000000,,,,,
1778092903.640440,,,,1778092903.640348434,-1.564795480,-0.026863869,0.002149893,-0.006440157
1778092903.641505,-0.028655823,-0.012126984,0.000000000,,,,,
1778092903.641519,,,,1778092903.641438007,-1.564824989,-0.026895309,0.002142813,-0.006453463
1778092903.642420,-0.028419383,-0.012066864,0.000000000,,,,,
1778092903.642432,,,,1778092903.642331839,-1.564848910,-0.026920563,0.002137069,-0.006464185
1778092903.643543,-0.028227849,-0.012018143,0.000000000,,,,,
1778092903.643612,,,,1778092903.643435717,-1.564878678,-0.026951740,0.002129914,-0.006477459
1778092903.644401,-0.027989654,-0.011957498,0.000000000,,,,,
1778092903.644429,,,,1778092903.644357443,-1.564903257,-0.026977242,0.002124003,-0.006488354
1778092903.645473,-0.027793110,-0.011907435,0.000000000,,,,,
1778092903.645514,,,,1778092903.645341396,-1.564929873,-0.027004635,0.002117596,-0.006500090
1778092903.646443,-0.027580412,-0.011853220,0.000000000,,,,,
1778092903.646459,,,,1778092903.646368504,-1.564957947,-0.027033277,0.002110833,-0.006512399
1778092903.647567,-0.027356217,-0.011796034,0.000000000,,,,,
1778092903.647701,,,,1778092903.647318840,-1.564982994,-0.027058599,0.002104795,-0.006523318
1778092903.648460,-0.027156324,-0.011745021,0.000000000,,,,,
1778092903.648480,,,,1778092903.648341179,-1.565009973,-0.027085649,0.002098285,-0.006535017
1778092903.649347,-0.026941142,-0.011690067,0.000000000,,,,,
1778092903.649377,,,,1778092903.649302483,-1.565036406,-0.027111915,0.002091903,-0.006546414
1778092903.650381,-0.026730459,-0.011636229,0.000000000,,,,,
1778092903.650408,,,,1778092903.650300264,-1.565064423,-0.027139510,0.002085132,-0.006558427
1778092903.651498,-0.026507288,-0.011579159,0.000000000,,,,,
1778092903.651536,,,,1778092903.651317120,-1.565091372,-0.027165806,0.002078615,-0.006569914
1778092903.652338,-0.026292769,-0.011524269,0.000000000,,,,,
1778092903.652352,,,,1778092903.652264118,-1.565117791,-0.027191352,0.002072221,-0.006581111
1778092903.653442,-0.026082608,-0.011470462,0.000000000,,,,,
1778092903.653494,,,,1778092903.653299809,-1.565144985,-0.027217411,0.002065634,-0.006592571
1778092903.654493,-0.025866423,-0.011415076,0.000000000,,,,,
1778092903.654513,,,,1778092903.654390097,-1.565174371,-0.027245311,0.002058510,-0.006604883
1778092903.655404,-0.025632956,-0.011355216,0.000000000,,,,,
1778092903.655417,,,,1778092903.655333042,-1.565201144,-0.027270476,0.002052015,-0.006616032
1778092903.656350,-0.025420399,-0.011300689,0.000000000,,,,,
1778092903.656378,,,,1778092903.656230927,-1.565225718,-0.027293363,0.002046049,-0.006626206
1778092903.657255,-0.025225431,-0.011250648,0.000000000,,,,,
1778092903.657273,,,,1778092903.657179594,-1.565251820,-0.027317466,0.002039707,-0.006636956
1778092903.658309,-0.025018453,-0.011197491,0.000000000,,,,,
1778092903.658348,,,,1778092903.658216715,-1.565279796,-0.027343064,0.002032905,-0.006648413
1778092903.659261,-0.024796753,-0.011140511,0.000000000,,,,,
1778092903.659289,,,,1778092903.659162045,-1.565305863,-0.027366684,0.002026562,-0.006659024
1778092903.660264,-0.024590314,-0.011087426,0.000000000,,,,,
1778092903.660282,,,,1778092903.660211086,-1.565334570,-0.027392454,0.002019571,-0.006670644
1778092903.661190,-0.024363112,-0.011028957,0.000000000,,,,,
1778092903.661207,,,,1778092903.661147118,-1.565360184,-0.027415216,0.002013329,-0.006680948
1778092903.662368,-0.024160527,-0.010976798,0.000000000,,,,,
1778092903.662409,,,,1778092903.662240744,-1.565390323,-0.027441751,0.002005978,-0.006693004
1778092903.663301,-0.023922301,-0.010915411,0.000000000,,,,,
1778092903.663318,,,,1778092903.663224697,-1.565417520,-0.027465440,0.001999340,-0.006703812
1778092903.664300,-0.023707472,-0.010860024,0.000000000,,,,,
1778092903.664319,,,,1778092903.664222240,-1.565443434,-0.027487790,0.001993011,-0.006714051
1778092903.665252,-0.023502910,-0.010807256,0.000000000,,,,,
1778092903.665271,,,,1778092903.665190458,-1.565470623,-0.027511018,0.001986364,-0.006724732
1778092903.666442,-0.023288405,-0.010751886,0.000000000,,,,,
1778092903.666495,,,,1778092903.666270733,-1.565498471,-0.027534572,0.001979552,-0.006735606
1778092903.667367,-0.023068845,-0.010695174,0.000000000,,,,,
1778092903.667391,,,,1778092903.667195082,-1.565525280,-0.027557014,0.001972989,-0.006746011
1778092903.668358,-0.022857620,-0.010640584,0.000000000,,,,,
1778092903.668383,,,,1778092903.668189526,-1.565553350,-0.027580278,0.001966112,-0.006756840
1778092903.669287,-0.022636585,-0.010583419,0.000000000,,,,,
1778092903.669307,,,,1778092903.669127941,-1.565578874,-0.027601210,0.001959855,-0.006766627
1778092903.670283,-0.022435735,-0.010531450,0.000000000,,,,,
1778092903.670312,,,,1778092903.670192003,-1.565608105,-0.027624951,0.001952683,-0.006777771
1778092903.671316,-0.022205845,-0.010471920,0.000000000,,,,,
1778092903.671334,,,,1778092903.671210766,-1.565636886,-0.027648066,0.001945616,-0.006788672
1778092903.672229,-0.021979647,-0.010413309,0.000000000,,,,,
1778092903.672245,,,,1778092903.672141790,-1.565663372,-0.027669106,0.001939108,-0.006798640
1778092903.673198,-0.021771618,-0.010359379,0.000000000,,,,,
1778092903.673213,,,,1778092903.673119783,-1.565690610,-0.027690522,0.001932411,-0.006808830
1778092903.674196,-0.021557822,-0.010303918,0.000000000,,,,,
1778092903.674240,,,,1778092903.674049616,-1.565716008,-0.027710281,0.001926162,-0.006818274
1778092903.675146,-0.021358580,-0.010252207,0.000000000,,,,,
1778092903.675161,,,,1778092903.675058842,-1.565744286,-0.027732060,0.001919198,-0.006828728
1778092903.676162,-0.021136876,-0.010194624,0.000000000,,,,,
1778092903.676175,,,,1778092903.676092863,-1.565773079,-0.027753988,0.001912103,-0.006839304
1778092903.677160,-0.020911286,-0.010135993,0.000000000,,,,,
1778092903.677209,,,,1778092903.676995277,-1.565798274,-0.027772959,0.001905890,-0.006848500
1778092903.678155,-0.020714007,-0.010084699,0.000000000,,,,,
1778092903.678169,,,,1778092903.678085804,-1.565828322,-0.027795351,0.001898475,-0.006859402
1778092903.679125,-0.020478868,-0.010023509,0.000000000,,,,,
1778092903.679138,,,,1778092903.679052353,-1.565855480,-0.027815346,0.001891768,-0.006869188
1778092903.680105,-0.020266492,-0.009968215,0.000000000,,,,,
1778092903.680120,,,,1778092903.680024624,-1.565882552,-0.027835057,0.001885078,-0.006878883
1778092903.681096,-0.020054909,-0.009913096,0.000000000,,,,,
1778092903.681122,,,,1778092903.681035042,-1.565910012,-0.027854827,0.001878287,-0.006888656
1778092903.682135,-0.019840430,-0.009857188,0.000000000,,,,,
1778092903.682176,,,,1778092903.682029724,-1.565936676,-0.027873807,0.001871688,-0.006898085
1778092903.683057,-0.019632289,-0.009802902,0.000000000,,,,,
1778092903.683073,,,,1778092903.682958841,-1.565963131,-0.027892427,0.001865137,-0.006907383
1778092903.684114,-0.019425907,-0.009749044,0.000000000,,,,,
1778092903.684133,,,,1778092903.684008598,-1.565992099,-0.027912588,0.001857957,-0.006917501
1778092903.685019,-0.019200047,-0.009690060,0.000000000,,,,,
1778092903.685034,,,,1778092903.684929609,-1.566019164,-0.027931193,0.001851245,-0.006926890
1778092903.686207,-0.018989166,-0.009634959,0.000000000,,,,,
1778092903.686254,,,,1778092903.686042547,-1.566049124,-0.027951546,0.001843810,-0.006937217
1778092903.687054,-0.018755869,-0.009573954,0.000000000,,,,,
1778092903.687074,,,,1778092903.686990261,-1.566076457,-0.027969875,0.001837021,-0.006946573
1778092903.687973,-0.018543167,-0.009518309,0.000000000,,,,,
1778092903.687989,,,,1778092903.687883139,-1.566101266,-0.027986313,0.001830856,-0.006955011
1778092903.688996,-0.018350223,-0.009467811,0.000000000,,,,,
1778092903.689009,,,,1778092903.688902378,-1.566130475,-0.028005452,0.001823592,-0.006964886
1778092903.690047,-0.018123182,-0.009408339,0.000000000,,,,,
1778092903.690088,,,,1778092903.689934015,-1.566159057,-0.028023936,0.001816478,-0.006974481
1778092903.690964,-0.017901158,-0.009350148,0.000000000,,,,,
1778092903.690981,,,,1778092903.690899134,-1.566185916,-0.028041082,0.001809789,-0.006983437
1778092903.692092,-0.017692656,-0.009295473,0.000000000,,,,,
1778092903.692125,,,,1778092903.691992521,-1.566215834,-0.028059947,0.001802333,-0.006993348
1778092903.692904,-0.017460535,-0.009234557,0.000000000,,,,,
1778092903.692922,,,,1778092903.692852974,-1.566240266,-0.028075141,0.001796240,-0.007001384
1778092903.694037,-0.017271104,-0.009184832,0.000000000,,,,,
1778092903.694077,,,,1778092903.693915844,-1.566270787,-0.028093904,0.001788623,-0.007011363
1778092903.695007,-0.017034591,-0.009122689,0.000000000,,,,,
1778092903.695025,,,,1778092903.694920778,-1.566299076,-0.028111047,0.001781558,-0.007020543
1778092903.695882,-0.016815513,-0.009065098,0.000000000,,,,,
1778092903.695897,,,,1778092903.695791483,-1.566323417,-0.028125600,0.001775475,-0.007028389
1778092903.696797,-0.016627123,-0.009015559,0.000000000,,,,,
1778092903.696829,,,,1778092903.696771145,-1.566351252,-0.028142045,0.001768515,-0.007037306
1778092903.698052,-0.016411816,-0.008958898,0.000000000,,,,,
1778092903.698090,,,,1778092903.697867870,-1.566380795,-0.028159264,0.001761122,-0.007046705
1778092903.699041,-0.016183431,-0.008898752,0.000000000,,,,,
1778092903.699062,,,,1778092903.698835850,-1.566407802,-0.028174776,0.001754359,-0.007055235
1778092903.699941,-0.015974784,-0.008843780,0.000000000,,,,,
1778092903.699960,,,,1778092903.699821234,-1.566436068,-0.028190794,0.001747276,-0.007064102
1778092903.700970,-0.015756535,-0.008786241,0.000000000,,,,,
1778092903.701011,,,,1778092903.700833797,-1.566464439,-0.028206642,0.001740162,-0.007072940
1778092903.701853,-0.015537612,-0.008728489,0.000000000,,,,,
1778092903.701870,,,,1778092903.701762438,-1.566492087,-0.028221864,0.001733224,-0.007081491
1778092903.702866,-0.015324393,-0.008672210,0.000000000,,,,,
1778092903.702888,,,,1778092903.702776670,-1.566520137,-0.028237086,0.001726181,-0.007090105
1778092903.703938,-0.015108211,-0.008615115,0.000000000,,,,,
1778092903.703975,,,,1778092903.703854561,-1.566549892,-0.028252998,0.001718705,-0.007099179
1778092903.704908,-0.014879017,-0.008554540,0.000000000,,,,,
1778092903.704935,,,,1778092903.704857588,-1.566578610,-0.028268114,0.001711484,-0.007107869
1778092903.705889,-0.014657958,-0.008496084,0.000000000,,,,,
1778092903.705931,,,,1778092903.705772877,-1.566605188,-0.028281889,0.001704797,-0.007115853
1778092903.706753,-0.014453494,-0.008441992,0.000000000,,,,,
1778092903.706773,,,,1778092903.706671953,-1.566630708,-0.028294925,0.001698372,-0.007123468
1778092903.707840,-0.014257280,-0.008390057,0.000000000,,,,,
1778092903.707897,,,,1778092903.707740307,-1.566660516,-0.028309936,0.001690862,-0.007132301
1778092903.708918,-0.014028229,-0.008329379,0.000000000,,,,,
1778092903.708956,,,,1778092903.708785534,-1.566690505,-0.028324789,0.001683301,-0.007141120
1778092903.709718,-0.013797930,-0.008268332,0.000000000,,,,,
1778092903.709734,,,,1778092903.709632874,-1.566714772,-0.028336605,0.001677180,-0.007148201
1778092903.710760,-0.013611683,-0.008218953,0.000000000,,,,,
1778092903.710800,,,,1778092903.710669041,-1.566743960,-0.028350619,0.001669812,-0.007156663
1778092903.711848,-0.013387793,-0.008159542,0.000000000,,,,,
1778092903.711932,,,,1778092903.711695194,-1.566772503,-0.028364091,0.001662602,-0.007164874
1778092903.712857,-0.013168991,-0.008101448,0.000000000,,,,,
1778092903.712894,,,,1778092903.712743282,-1.566802686,-0.028378098,0.001654972,-0.007173491
1778092903.713791,-0.012937746,-0.008040006,0.000000000,,,,,
1778092903.713807,,,,1778092903.713750362,-1.566831299,-0.028391137,0.001647734,-0.007181594
1778092903.714732,-0.012718673,-0.007981770,0.000000000,,,,,
1778092903.714773,,,,1778092903.714624405,-1.566855556,-0.028401999,0.001641595,-0.007188410
1778092903.715820,-0.012533066,-0.007932417,0.000000000,,,,,
1778092903.715863,,,,1778092903.715710640,-1.566885206,-0.028415077,0.001634085,-0.007196688
1778092903.716808,-0.012306305,-0.007872066,0.000000000,,,,,
1778092903.716829,,,,1778092903.716709375,-1.566914481,-0.028427750,0.001626666,-0.007204794
1778092903.717698,-0.012082559,-0.007812483,0.000000000,,,,,
1778092903.717715,,,,1778092903.717611313,-1.566940950,-0.028438996,0.001619953,-0.007212066
1778092903.718745,-0.011880376,-0.007758621,0.000000000,,,,,
1778092903.718762,,,,1778092903.718664169,-1.566970562,-0.028451361,0.001612439,-0.007220141
1778092903.719714,-0.011654314,-0.007698350,0.000000000,,,,,
1778092903.719731,,,,1778092903.719665289,-1.566998361,-0.028462743,0.001605380,-0.007227660
1778092903.720723,-0.011442223,-0.007641778,0.000000000,,,,,
1778092903.720740,,,,1778092903.720651865,-1.567027491,-0.028474449,0.001597978,-0.007235477
1778092903.721631,-0.011220115,-0.007582493,0.000000000,,,,,
1778092903.721647,,,,1778092903.721546888,-1.567053440,-0.028484670,0.001591380,-0.007242385
1778092903.722636,-0.011022374,-0.007529695,0.000000000,,,,,
1778092903.722792,,,,1778092903.722616911,-1.567083570,-0.028496324,0.001583714,-0.007250346
1778092903.723671,-0.010792896,-0.007468369,0.000000000,,,,,
1778092903.723759,,,,1778092903.723576784,-1.567110640,-0.028506573,0.001576822,-0.007257438
1778092903.724730,-0.010586858,-0.007413288,0.000000000,,,,,
1778092903.724770,,,,1778092903.724529505,-1.567137396,-0.028516507,0.001570006,-0.007264394
1778092903.725689,-0.010383320,-0.007358845,0.000000000,,,,,
1778092903.725705,,,,1778092903.725496054,-1.567165587,-0.028526768,0.001562820,-0.007271666
1778092903.726632,-0.010168990,-0.007301478,0.000000000,,,,,
1778092903.726649,,,,1778092903.726544619,-1.567195667,-0.028537486,0.001555147,-0.007279362
1778092903.727693,-0.009940430,-0.007240259,0.000000000,,,,,
1778092903.727731,,,,1778092903.727586269,-1.567225669,-0.028547933,0.001547489,-0.007286971
1778092903.728605,-0.009712611,-0.007179200,0.000000000,,,,,
1778092903.728619,,,,1778092903.728531122,-1.567252358,-0.028557010,0.001540673,-0.007293681
1778092903.729611,-0.009510070,-0.007124898,0.000000000,,,,,
1778092903.729625,,,,1778092903.729545116,-1.567281605,-0.028566747,0.001533198,-0.007300975
1778092903.730640,-0.009288239,-0.007065380,0.000000000,,,,,
1778092903.730664,,,,1778092903.730465651,-1.567307046,-0.028575016,0.001526692,-0.007307266
1778092903.731699,-0.009095394,-0.007013624,0.000000000,,,,,
1778092903.731720,,,,1778092903.731560469,-1.567336088,-0.028584258,0.001519260,-0.007314392
1778092903.732583,-0.008875366,-0.006954524,0.000000000,,,,,
1778092903.732625,,,,1778092903.732450724,-1.567363561,-0.028592785,0.001512226,-0.007321074
1778092903.733768,-0.008667353,-0.006898626,0.000000000,,,,,
1778092903.733808,,,,1778092903.733581305,-1.567394758,-0.028602239,0.001504233,-0.007328598
1778092903.734545,-0.008431283,-0.006835134,0.000000000,,,,,
1778092903.734562,,,,1778092903.734446764,-1.567421359,-0.028610078,0.001497413,-0.007334953
1778092903.735605,-0.008230117,-0.006781016,0.000000000,,,,,
1778092903.735624,,,,1778092903.735511065,-1.567450913,-0.028618577,0.001489831,-0.007341956
1778092903.736573,-0.008006737,-0.006720875,0.000000000,,,,,
1778092903.736609,,,,1778092903.736517906,-1.567479926,-0.028626692,0.001482383,-0.007348768
1778092903.737500,-0.007787589,-0.006661841,0.000000000,,,,,
1778092903.737516,,,,1778092903.737403154,-1.567506218,-0.028633843,0.001475629,-0.007354885
1778092903.738550,-0.007589103,-0.006608353,0.000000000,,,,,
1778092903.738567,,,,1778092903.738463879,-1.567536730,-0.028641927,0.001467787,-0.007361925
1778092903.739561,-0.007358891,-0.006546261,0.000000000,,,,,
1778092903.739578,,,,1778092903.739461422,-1.567565082,-0.028649210,0.001460495,-0.007368403
1778092903.740497,-0.007145116,-0.006488578,0.000000000,,,,,
